filename,SMILES
287.png,O=C1NCC2(CCN(CC(=O)c3ccccc3)CC2)O1
288.png,COc1cc(C=C2CCC(CN(C)C)C2=O)ccc1OC(=O)c1ccccc1
289.png,CN(C)CCn1c2nc3ccccc3c-2nc2ccccc21
290.png,Clc1cc(Cl)c(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1
291.png,CC[C@H]1C2C[C@H]3[C@@H]4N(C)c5ccccc5C45C[C@@H](C2C5O)[N+]3(CC(O)CN2CCCC2)[C@@H]1O
292.png,O=c1c2cc([N+](=O)[O-])ccc2[nH]n1Cc1ccccc1Cl
293.png,CCN/C(N)=N/CCSSCC/N=C(\N)NCC
294.png,Cc1cccc(OP(=O)(O)Oc2cccc(C)c2)c1
295.png,CCCCCCSc1nc(NC)nc(C(Cl)(Cl)Cl)n1
296.png,NCCP(=O)(O)c1ccccc1
297.png,O=C(N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O)c1ccc2c(c1)nc(-c1ccoc1)n2C1CCCC1
298.png,CC(C)=CC1C(C(=O)OC2CC(=O)C(Cc3ccco3)=C2C)C1(C)C
299.png,Cc1c([N+](=O)[O-])ncn1C
300.png,CC(=O)O.Nc1nc(N)c2c(Cl)c(CNc3cccc(Br)c3)ccc2n1
301.png,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.O=C(O)C=CC(=O)O
302.png,COC(=O)C1CC(Sc2ccccc2)C(=O)C(C(=O)OC)C1
303.png,COc1c(Cl)cc(S(=O)O)cc1Cl
304.png,Clc1cn2c(n1)SCC2
305.png,COc1ccc(OCC(O)CN2CCN(c3ccccc3Cl)CC2)cc1
306.png,O=C(O)c1ccc(S(=O)(=O)c2cccc([N+](=O)[O-])c2)cc1
307.png,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1O[C@@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C(=O)NCc2ccccn2)C(C)C)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1)C(=O)NCc1ccccn1
308.png,C=CS(=O)(=O)c1ccc(NS(=O)(=O)c2cc(S(=O)(=O)Nc3ccc(S(=O)(=O)C=C)cc3)c(C)cc2C)cc1
309.png,CCCCCCCNP(=S)(Cl)Cl
310.png,CC(C)=CCCC(C)=CCOc1c2ccoc2cc2oc(=O)ccc12
311.png,N#[N+]c1c(-c2ccccc2)[nH][nH]c1=O
312.png,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
313.png,CC(C)OP(=O)(NCC[N+](C)(C)CCCCCC[N+](C)(C)CCNP(=O)(OC(C)C)OC(C)C)OC(C)C.[Br-].[Br-]
314.png,CCCCC(CC)(COC(=O)CC)COC(=O)CC
315.png,CCCCc1nc(C)nc(C)n1
316.png,c1cncc(CN2CCNCC2)c1
317.png,O=C1SCCC1CO
318.png,CCCCC[C@@H]1CCCC2C1CC[C@@H](CCCCCI)N2C(=O)OCC(Cl)(Cl)Cl
319.png,CC1(C)C2CCC1(C)C(O)C2
320.png,CC(CO)(CO)NCc1c2ccccc2cc2cc3ccccc3cc12
321.png,O=C1C(=Cc2ccco2)CCCC1=Cc1ccco1
322.png,COc1ccc(Cn2c(Br)nc3cc(Cl)c(Cl)cc32)cc1
323.png,C[n+]1ccc2cc(-c3ccccc3)c3ccccc3c2c1
324.png,CC1=NC(SCc2cccc(C)c2)N(c2cccc(Cl)c2)N1
325.png,O=C(Nc1cccc(Cl)c1)c1ccco1
326.png,N#C[S-].N#C[S-].[Co+2]
327.png,CSCCC(C(=O)O)N1C(=O)c2ccccc2C1=O
328.png,O=C1CCCN(C2CCCCC2)CCC1O
329.png,O=C1C=CC(=NCl)C=C1
330.png,CCCCCCCCCCCCCCCC(NC(C)=O)(C(=O)OCC)C(=O)OCC
331.png,CN1CC(CC#N)CC2c3cccc4[nH]c(Cl)c(c34)CC21.CS(=O)(=O)O
332.png,COC(CNC(=O)C1CCC(C)(C(=O)[O-])C1(C)C)[CH2][Hg][S]CC(=O)[O-].[Na+].[Na+]
333.png,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
334.png,O=C1CCN(OCc2ccccc2)C(=O)N1Cc1ccccc1
335.png,Cc1ccc[c]([Hg][Cl])c1
336.png,O=C(NC(Cc1cccc(F)c1)C(=O)O)c1ccccc1
337.png,COc1ccc(C)cc1S(=O)(=O)c1ccc(Cl)cc1[N+](=O)[O-]
338.png,CCCCN(CCC(=O)OCC)C(C)=O
339.png,Ic1ccc(COCCCc2cnc[nH]2)cc1
340.png,O=C(O)C1=CC[N-]C=C1.O=C(O)C1CC[N-]CC1.O=C(O)C1CC[N-]CC1.O=C(O)C1CC[N-]CC1.[Cl][Rh][Cl]
341.png,CCC(C)c1ccc2onc(CC(=O)NC(C)(C)c3ccccc3)c2c1
342.png,CC[Si](Cl)(Cl)Cl
343.png,CC(C)(C)N(COO)N=O
344.png,O=[N+]([O-])c1ccc(S(=O)(=O)C(Cl)Cl)c([N+](=O)[O-])c1
345.png,C[Si](C)(C)[Si](C)(C)[Si](C)(C)[Si](C)(C)[Si](C)(C)[Si](C)(C)C
346.png,CSc1ccc(OCCCCCCN2CCN(c3ccncc3)C2=O)cc1
347.png,CCC(=O)OCCC(CC)C(C)C
348.png,CC(N)C(=O)NC(C(=O)NC1C(O)OC(CO)C(O)C1O)C(C)C
349.png,O=C(O)Cc1ccc2sc(-c3ccccn3)nc2c1
350.png,CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)c3ccccc3C(=O)N2N)cc1
351.png,CNc1cccc(CN2C(=O)N(Cc3cccc(NC)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1
352.png,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1
353.png,CC(C)(C)C(=O)Oc1cccc(Oc2ccccc2)c1
354.png,Cc1ccc(OC(=O)N2CCCCC2)c(C(C)C)c1[N+](C)(C)C.[I-]
355.png,c1ccc(OCC2CO2)cc1
356.png,O=C(Nc1cccc2ccccc12)OCC1CCCC1
357.png,Cn1c(=O)c2[nH]c(SCCc3ccccc3)nc2n(C)c1=O
358.png,CCc1cc[nH+][nH]1.CCc1ccn[nH]1.CCc1ccn[nH]1.[Cl][Ru-]([Cl])([Cl])[Cl]
359.png,NC1=NCC(CC(=O)O)N1
360.png,C=CCc1cc(C(C)(C)c2ccc(O)c(CC=C)c2)ccc1O
361.png,Cc1c(Nc2cc(S(=O)(=O)O)c(N)c3c2C(=O)c2ccccc2C3=O)cc(S(=O)(=O)O)cc1Nc1nc(F)nc(F)c1Cl
362.png,[H]/N=C(\N)c1cccc(C[C@@H](NC(=O)NC2C3CC4CC(C3)CC2C4)C(=O)NCCc2ccccc2)c1
363.png,N#Cc1ccc(Cl)cc1Cl
364.png,CC1(C)OC(=O)C(=Cc2ccc([N+](=O)[O-])s2)C(=O)O1
365.png,C=C(Cc1cnc(C)cn1)c1c(Br)nc(SC)n1C
366.png,CC(CNCc1ccccc1)NCc1ccccc1
367.png,CC1(C)OC(=O)N(c2ccccc2)C12C=Cc1cc([N+](=O)[O-])ccc1O2
368.png,Nc1c2ccccc2c[n+]2ccccc12.[O-][Cl+](O)(O)O
369.png,Cc1cc(C(=O)O)c(N)c([N+](=O)[O-])c1
370.png,CCCCN1CCc2c(sc(N)c2C(=O)OCC)C1.Cl
371.png,ON=c1ccn(O)c2cc(Cl)c(Cl)cc12
372.png,CC(C)(O)CCNc1ncnc2nc[nH]c12
373.png,CCC1=CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)NC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1
374.png,CCCCSCC#CSP(=O)(OCC)OCC
375.png,CC(C)(C)Nc1nc2ccccc2c(=O)o1
376.png,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12
377.png,O=C(O)C(=O)Nc1ccc(C[C@H](NC(=O)c2ccc3c(c2)nc(-c2ccoc2)n3C2CCCCC2)C(=O)O)cc1
378.png,Cc1nc2ccc3c(nc(N)n3C)c2nc1C
379.png,O=C(CSS(=O)(=O)O)Nc1ccccc1
380.png,CC1(C(=O)Nc2ccccc2)CO1
381.png,CCCCCCCCCCCCCCCCCC1=NCCCN1CCO
382.png,CC1(C)C(=O)CC[C@]2(C)[C@H]3CC[C@]4(C)C(=O)CO[C@@H]4C3=CC[C@@H]12
383.png,COc1cc(O)c2c(c1)C(=O)c1cc3cc(O)cc(C)c3c(O)c1C2=O
384.png,Nc1ncnc2c1ncn2C1OC2COC2C1O
385.png,NC(=O)C(CO)NC(=O)OCc1ccccc1
386.png,CCOC(=O)C(C)NP(=O)(OC[C@@H]1O[C@H](n2cc(C)c(=O)[nH]c2=O)C[C@H]1N=[N+]=[N-])OC[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1N=[N+]=[N-]
387.png,CC(=O)c1c(C(C)=O)c(C)n(-c2ccc(Br)cc2)c1C
388.png,C[C@@]1(CC(=O)O)/C2=C/c3[nH]c(c(CCC(=O)O)c3CC(=O)O)/C=c3\[nH]/c(c(CC(=O)O)c3CCC(=O)O)=C\C3NC(/C=C(\N2)[C@H]1CCC(=O)O)[C@@](C)(CC(=O)O)[C@@H]3CCC(=O)O
389.png,O=C(Cl)OC1CS(=O)(=O)CC1O
390.png,COc1ccc2c(c1O)CNCC2c1ccc(O)cc1O
391.png,O=C(Oc1ccccc1)C1CCCCC1C(=O)Oc1ccccc1
392.png,CC(=O)OCC1=C(C)C[C@@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](OC(C)=O)C=CC(=O)[C@]6(C)[C@H]4CC[C@]23C)OC1=O
393.png,[H]N=C1SCCS1
394.png,CN(CC(C)(CCN1CCC(N(CC(O)CO)C(=O)OCc2ccccc2)CC1)c1ccccc1)S(=O)(=O)c1ccccc1
395.png,CCCCC1(CC)COC(Cc2ccccc2)OC1
396.png,c1cc[c]2c(c1)Oc1cccc[c]1[Sn]21[c]2ccccc2Oc2cccc[c]21
397.png,Cc1cc(C)nc(SCC(=O)Oc2cccc(OC(=O)CSc3nc(C)cc(C)n3)c2)n1
398.png,CCOC(=O)C(C(=O)OCC)(c1ccccc1)C(C)C[NH3+].[Cl-]
399.png,O=C1C=C2CCC(C3CCC(=O)C3)CC2CC1.O=C1CCC2=C(CCC(C3CCC(=O)C3)C2)C1
400.png,CC(=O)OC1[C@H]2c3cc4c(cc3CN3CCC(C[C@@H]1OC(C)=O)C23)OCO4
401.png,[H]/N=c1\c(C)cccn1C(=O)C(=O)n1cccc(C)/c1=N\[H]
402.png,CCCc1ncc(CN2C=CC=CC2C)c(N)n1
403.png,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCC(=O)OC(CNC(C)(C)C)COc1cc(C)ccc1Cl.Cl
404.png,O=C(CCl)N1CCN(CC=Cc2ccccc2)CC1
405.png,CCN(CC)CCC(c1ccccc1)(c1ccccc1)P(=O)(c1ccccc1)c1ccccc1
406.png,NC(=O)Nc1ccc2c(c1)C(Br)c1ccccc1-2
407.png,[CH2-][Si](C)(C)C.[CH2-][Si](C)(C)C.[CH2-][Si](C)(C)C.[CH2-][Si](C)(C)C.[Hf+4]
408.png,O=C(O)c1cccc[c]1[Hg]
409.png,O=c1cc(N2CCCC2)[nH]c(=O)n1Cc1ccccc1
410.png,O=C(Cc1ccccc1)NC(C(=O)c1ccccc1)c1ccccc1
411.png,Cc1c2c(c(CO)c3c(F)cc4ccccc4c13)[C@H](O)[C@@H](O)C=C2
412.png,CC1(C)OS(=O)(=O)C=C1Br
413.png,COc1ccc(C=Cc2cc(OC)c(OCc3ccccc3)c(OC)c2)cc1
414.png,CCCCN(CCCC)CCCNc1ccc(C)c2sc3ccccc3c(=O)c12
415.png,CC(=O)c1ccc(OCC[NH+]2CCOCC2)cc1O.[Cl-]
416.png,COc1ccc(CCn2ccc(=O)c(O)c2C)cc1OC
417.png,NC(=O)CC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CS)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O
418.png,CN(C)c1ccc(C=NNC=O)c(Cl)c1
419.png,CCOC(=O)c1c(C)cc(=O)n2c1[nH]c1ccccc12
420.png,COc1c2c(cc3c1OCO3)C13CCN(C2)[C@@H]1CC[C@H](O)[C@@H]3O
421.png,CC(C)(C)CC(C)(C)Sc1ccsc1
422.png,Cc1ccc(S(=O)(=O)N2CC(CCl)N(S(=O)(=O)c3ccc(C)cc3)CC2CCl)cc1
423.png,CSC(=O)N=C(NC(=O)c1ccccc1)SC
424.png,CCOC(C(=O)OCc1cccc(Oc2ccccc2)c1)C(C)C
425.png,CC(C)CC1NC(=O)N(C)C1=O
426.png,O=S(=O)(O)c1ccc(Nc2nc(Cl)nc(Nc3ccc(C=Cc4ccc(Nc5nc(Cl)nc(Nc6ccc(S(=O)(=O)O)cc6)n5)cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)n2)cc1
427.png,Cc1ncc(CO)c(/C=N/[C@@H](CCC(=O)O)C(=O)O)c1O
428.png,CC(=O)N1C(CCc2ccccc2)CC(C)(C=O)C1Cc1ccc(O[Si](C(C)C)(C(C)C)C(C)C)cc1
429.png,CC12CCCN(CCCl)C1CCC1C2CCC2(C)C1CCCN2CCCl
430.png,CCCCCCCCCCCCOCCOCCOCC(N)=O
431.png,CC1=CC(=S)SSC(c2ccccc2)=C1
432.png,C1=CC23CCCC2(CC1)C3
433.png,O=c1c(S(=O)(=O)O)cc(=NNc2ccc([N+](=O)[O-])cc2)c(=O)c1=NNc1ccc([N+](=O)[O-])cc1
434.png,S=P12OCCN(CCO1)CCO2
435.png,[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C]1CCCCO1.[Cr]
436.png,C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C)C1CCC2C(=O)C[18F]
437.png,C=CCC(NC(=O)OC(C)(C)C)C(=O)NC(CCC(=O)OCc1ccc([N+](=O)[O-])cc1)C(N)=O
438.png,Cc1cc(C(=O)/C(C#N)=N/c2ccc(N(C)C)cc2)c(CN2C(=O)c3ccccc3C2=O)c(=O)n1C
439.png,CCN(CC)Cc1ccc(Cl)cc1.Cl
440.png,N#Cc1c(-c2ccco2)c2c(n([C@H]3O[C@@H](CO)C(O)[C@H](O)[C@@H]3O)c1=S)CCCC2
441.png,COC(=O)C(CC(C)C)NC(=O)NC12CC3CC(CC(F)(C3)C1)C2
442.png,N#CC(F)(F)C(F)F
443.png,N#[N+]c1ccc2c(S(=O)(=O)Oc3c(O)ccc(C(=O)c4ccccc4)c3O)cccc2c1O
444.png,CC1COCC(C)N1C1CCCCCCCCCCC1
445.png,c1ccc2c(CNc3ccc(N4CCSCC4)cc3)cccc2c1
446.png,NC(=O)CC(NC(=O)c1ccccc1SC(=O)CCCC[n+]1ccccc1)C(N)=O
447.png,Cc1cccc2c(SCCCCCCSc3c4ccccc4nc4c(C)cccc34)c3ccccc3nc12
448.png,Cc1c(Cl)nc(CCl)nc1Cl
449.png,CSc1ncc(CO)c(NCc2ccco2)n1
450.png,CC12CCCCC1=[N+]([O-])C(C)(C)N2O
451.png,CCOC(=O)CCCc1ccc(/N=N/N(C)C2CCCCC2)cc1
452.png,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@H](C)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]12
453.png,COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc3c(c2)OCO3)cc(OC)c1OC
454.png,CCOC(=O)C(C#N)C(c1ccc2c(c1)OCO2)N1CCN(C(c2ccc3c(c2)OCO3)C(C#N)C(=O)OCC)CC1
455.png,COc1ccc2c(c1)[n+](=O)c(C(=O)CC(=NNC(=O)C[N+](C)(C)C)C(=O)Nc1cccc(C)c1C)c(C)n2[O-]
456.png,COc1ccc2nccc(C=Cc3ccccc3N)c2c1
457.png,COC(C)(C)C(Br)C(=O)OCC(=O)c1ccc(Br)cc1
458.png,CCNCC(O)c1cccc(C(F)(F)F)c1
459.png,CC1CCCCN1/N=N/c1ccccc1-c1nc(N)c2ccccc2n1
460.png,CCCCCCNC(=O)c1cc(CCc2cc(O)ccc2O)ccc1O
461.png,CCOC(OC(=O)Nc1cccc(Cl)c1)C(Cl)(Cl)Cl
462.png,COc1ccc(C(=O)C[NH+]2C=CN=C2)cc1.O=[N+]([O-])[O-]
463.png,CCCCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCCCCCCCC
464.png,Cc1ccc(C2C(c3ccc(Cl)cc3)=NOC23SCc2ccccc2C3=O)cc1
465.png,CNC(=O)N1C(=O)[C@@H](C)[C@@H]2[C@@H]1CCN2C(=O)OCc1ccccc1
466.png,CC(C)Nc1cccnc1N(C)CCN(C)C(=O)c1cc2cc(F)ccc2[nH]1
467.png,CC(=O)NC1CCCCC1
468.png,NC(=O)NN=CCC(O)(C(F)(F)Cl)C(F)(F)Cl
469.png,O=C(NCCCCCCCN1CCCCCCC1)C(C1CCCCC1)C1CCCCC1
470.png,c1cnc2c(c1)-n1cccc1C1(CCSCC1)NN2
471.png,NC(N)=NC(=O)c1c[nH]cc1Br
472.png,CC(=O)N(C(C)=O)C1=C(c2ccccc2)C(=O)c2ccccc21
473.png,CC1(C)CC(=Cc2cc(O)ccc2[N+](=O)[O-])C(=O)c2ccccc21
474.png,[H]/N=C(\N)c1ccc(C(=O)OCc2ccccc2)cc1
475.png,CCC(C)Oc1cc(=O)[nH]c(S(=O)(=O)c2ccccc2Cl)n1
476.png,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C1CCC(NC(=O)C(Cc2ccc(OC(C)(C)C)cc2)NC(=O)OC(C)(C)C)C1)C(N)=O
477.png,CC(=O)CC(C)=O.CC(=O)CC(C)=O.CCCCO.CCCCO.[Ti]
478.png,ClC1C2(Cl)C3C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl
479.png,CCCC(=O)c1c(C)cc(C(C)(C)C)cc1C
480.png,O=C(CCCN1CCC2(CC1)C(=O)NC(=O)N2c1ccccc1)c1ccc(F)cc1
481.png,O=[N+]([O-])c1ccc2c(c1)/C(=N/c1ccccc1)c1ccccc1-2
482.png,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C
483.png,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)CN)OC(CO)C(O)C1O
484.png,N/C(=N\Cc1ccccc1)C(/N=N/c1ccccc1)C(=O)NCc1ccccc1
485.png,CCCCCCCCCCCCCCCCCCS(=O)(=O)CC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
486.png,CCC(N)(C(=O)O)C(C)C
487.png,CC(C)/N=C(\N)N=C(N)Nc1ccc(Cl)c(Cl)c1
488.png,O=C1CCC(=O)c2c1c(O)c1ccccc1c2O
489.png,CCCCNP(=O)(NCCCC)C(Cl)Cl
490.png,COCCO[C@@H]1c2ccn3c(C)c(C)nc3c2N[C@H](c2ccccc2)[C@H]1O
491.png,CCNc1nc(C)nc2c1cnn2-c1ccc(C)cc1
492.png,O=c1[nH]cc(/N=C\c2ccccc2Cl)c(=O)[nH]1.[Cl][Pt][Cl]
493.png,COc1ccc(COC(=O)NCC(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)OCc2ccccc2)cc1
494.png,CCC(=O)N1C2CCC1CN(CC=Cc1ccc(C)cc1)C2
495.png,CCCNC(=O)NCc1cccc(CNC(=O)NCCC)c1
496.png,CC(C)COB(OCC(C)C)OCC(C)C
497.png,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@H](O)CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]12
498.png,CC(C)(C)C(=O)N(C(=S)OCc1ccccn1)c1ccccc1
499.png,O=C(O)Cc1cc(=O)oc2ccccc12
500.png,CC(C)(C[NH2+]C1CCCC1)OC(=O)c1ccccc1.[Cl-]
501.png,O=Cc1c(Cl)nc2ccccn2c1=O
502.png,COc1cc(C(=O)CC2CCCCN2)ccc1O
503.png,CCOP(=O)(CCCc1ccccc1)Oc1ccc([N+](=O)[O-])cc1
504.png,CCCCCCCCCCCCCCC(C)CC(=O)O
505.png,C[Si](C)(C)CN.C[Si](C)(C)CN.[Cl][Pt][Cl]
506.png,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1.CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
507.png,Cc1cc(-c2cc(C)nc(N)n2)nc(N)n1
508.png,COc1ccc(C(OC)c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc1
509.png,CC(C)(c1ccccc1)c1ccc(OCCC[N+](C)(C)C)cc1
510.png,Cc1cc(C)c2c(c1)CC2NC(=O)c1ccccc1
511.png,COCCOCCOc1ccc(Cl)cc1
512.png,CN(C)CC1(Cc2ccccc2)CCC(=Cc2ccccc2)C1=O
513.png,CC1=C2C=C3C(=O)c4ccc(O)cc4C(=O)C3(O)C(C)=C2CC1
514.png,COC1C(O)[C@@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)C4CC[C@H]3C2)OC(C)[C@H]1O
515.png,O=C1c2ccccc2-n2nnnc2C2CSCN12
516.png,CC(C)CCCC(C)C=CCC(C)CCCCC(C)CCCC(C)CCCC(C)C
517.png,CC1=NC(Cc2ccccc2)C(=O)O1
518.png,Cn1cc(-c2csc(-c3cn(C)c4ccccc34)n2)c2ccccc21
519.png,CC(=O)C(C(C)=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-].CC(=O)C(C(C)=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-].[Cu]
520.png,CCC1=C(C)SC2=NC3(O)CCCC3C3(CCCC3)N21
521.png,C=CN1CCCN(C=C)C1=O
522.png,Cc1ccc2c(c1)C(=O)c1[nH]c3ccc(F)cc3c1CO2
523.png,CCCCCCCCCCCCCCCCSC(SCCCCCCCCCCCCCCCC)c1ccccc1
524.png,Cc1c([N+](=O)[O-])cc(C(C)C)c(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1I
525.png,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(Cc1ccccc1)C(=O)N[C@H](C(=O)NCc1nc2ccccc2[nH]1)c1ccccc1
526.png,O=C1C(=O)c2ccccc2C(O)=C1CN(CCCl)CCCl
527.png,N#CC1CC2(CCN1C(=O)c1ccccc1)OCCO2
528.png,CC(C)(C)c1ccc2oc(-c3ccc(C=Cc4ccc(-c5ccccc5)cc4)cc3)nc2c1
529.png,O=NN(CCCl)C(=O)Nc1ccccc1NC(=O)N(CCCl)N=O
530.png,CC(=O)Nc1c(Cl)c(Cl)c2c(c1Cl)C(=NOC(C)=O)c1cc(Cl)ccc1-2
531.png,Cc1cccc(/C=N/c2c(C)cc([N+](=O)[O-])cc2C)c1
532.png,COC(=O)[C@H](N)[C@H](C)O
533.png,CC(C=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccccc1
534.png,O=C1NC(=O)C(Cc2ccc(OCc3ccccc3)cc2)C(=O)N1
535.png,CC(=O)O.CC(=O)O.[Hg][CH]1CCC2OC1CC[CH]2[Hg]
536.png,Cc1cn2c(N=O)c(-c3ccccc3[N+](=O)[O-])nc2s1
537.png,[97Tc]
538.png,CC1CC(C)(C)N=C(CCC2CCCC2=O)O1
539.png,CON=CC(C)(C)C(O)(Cn1cncn1)c1ccc(Cl)cc1
540.png,O=C1c2ccccc2C(=O)N1SN1C(=O)c2ccccc2C1=O
541.png,OCCNc1ccccc1
542.png,C(=N/c1ccc(C2=NCCN2)cc1)\c1ccc(/C=N/c2ccc(C3=NCCN3)cc2)cc1
543.png,O=C1N(Cc2ccc3cn[nH]c3c2)[C@H](Cc2ccccc2)[C@H](O)[C@H](O)C23CCC(CC2)N13
544.png,COCc1nnc2c(N)nccn12
545.png,CC(C)=CCN1CCN=C(c2ccccc2)c2cc(Cl)ccc21
546.png,O=C(Nc1ccc2c(O)c(/N=N/c3ccc(Cl)cc3)c(S(=O)(=O)O)cc2c1)c1ccc(C(=O)Nc2ccc3c(O)c(/N=N/c4ccc(Cl)cc4)c(S(=O)(=O)O)cc3c2)cc1
547.png,O=C1CCCC2=C1CC1=C(CCCC1=O)N2
548.png,CC=Cc1ccc(Oc2nnnn2-c2ccccc2)c(OC)c1
549.png,CN(CC1CCc2nc(N)nc(N)c2C1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1
550.png,NCCCC[C@@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)CCCCCC(=O)NCCN(CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CS)C(N)=O)C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCCN)NC1=O
551.png,CNc1cc(OC)ccc1[N+](=O)[O-]
552.png,CCC1(c2ccccc2)Sc2c(Cl)cccc2-n2cccc2C1=O
553.png,O=C(O)C(=Cc1ccc[nH]1)C(=O)O
554.png,O=C1c2cc([N+](=O)[O-])ccc2-n2c1nc1ccccc1c2=O
555.png,COc1cc2c(cc1OC)C(c1ccc(NC(C)=O)cc1)=NN=C(C)C2
556.png,NC(C(=O)O)C1=CCCCCC1
557.png,CCOC(=O)C(C)C(=O)NCc1ccccc1
558.png,C=C1C=CC=CC1
559.png,CCCOCc1cccc(NC(=O)OCCN2CCCCCC2)c1
560.png,CC(C)C1=CC23CCC4C(C)(CCC[C@]4(C)C(=O)O)C2CC1C1C(=O)C=CC(O)C13
561.png,CCCCCCCC(=O)Nc1ccc(Cl)cc1S(=O)(=O)n1cccc1C(=O)OCC
562.png,Cc1cc(NCCCCCCCCNc2cc(C)nc3cc(N(C)C)ccc23)c2ccc(N(C)C)cc2n1
563.png,O=CNN=Cc1ccccc1O
564.png,CN[C@@H]1[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O[C@H]2c3cc(C)c(C(=O)N[C@H](CC(=O)O)C(=O)O)c(O)c3-c3c(cc4c(c3O)C(=O)c3cc(OC)cc(O)c3C4=O)[C@@H]2O)O[C@@H]1C
565.png,CC(C)(/C(=N/C(=O)c1ccccc1)c1ccccc1)N1CCOCC1.Cl
566.png,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccc([N+](=O)[O-])cc1
567.png,Cc1ncc([N+](=O)[O-])n1CCOC(=O)c1ccccc1
568.png,CC1=C(C)[Se]C(=C2[Se]C(C)=C(C)[Se]2)[Se]1
